mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8032404899597168,0.12099182601419023,0.0037795066833496093,0.0004441685939897884,0.8,200,3,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9944785109615802,0.9774864476158867,0.9944157839855112,0.9972132640415203,0.9888181993445151,0.9904824411898028,0.007048535809989818,1
0.5910427093505859,0.009104394606163175,0.0026616573333740233,8.913098018139274e-05,0.7,200,3,0.1,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.8}",0.9944580610021787,0.9747227646932988,0.9944157839855112,0.9972132640415203,0.9915973922941603,0.9904814532033338,0.00807701961197685,2
0.6781420707702637,0.015470955450829807,0.0026103496551513673,7.757388783649207e-05,0.7,200,9,0.2,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.99170251371022,0.9774864476158867,0.9944157839855112,0.994437154884916,0.9915973922941603,0.9899278584981388,0.006343511299632975,3
0.37578325271606444,0.007390516850456184,0.0027092933654785157,0.00024287281129179014,0.7,100,3,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.99170251371022,0.980339928094788,0.991607382204351,0.994437154884916,0.9888181993445151,0.989381035647758,0.004857337369660969,4
0.33050241470336916,0.0054120877526224204,0.002484560012817383,0.00016409261547629616,0.7,100,3,0.2,1.0,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.9944785109615802,0.9746211885015901,0.9888315679710225,0.994437154884916,0.9944090996722575,0.9893555043982734,0.007680908376388439,5
0.7909633159637451,0.0027752115004813136,0.0025723457336425783,0.0001444581613852916,0.7,100,6,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.99170251371022,0.9747227646932988,0.991639792124561,0.994437154884916,0.9915973922941603,0.9888199235414312,0.007131037696372298,6
0.3711301326751709,0.007857895515527428,0.002751588821411133,0.0002951042660750901,0.8,100,3,0.1,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.99170251371022,0.9747227646932988,0.9944157839855112,0.994437154884916,0.9888181993445151,0.9888192833236923,0.007347192071396873,7
0.6693431377410889,0.023857728646654256,0.0029499053955078123,0.0003618857087846721,1.0,200,3,0.1,1.0,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.9944785109615802,0.9747227646932988,0.991607382204351,0.991639792124561,0.9915973922941603,0.9888091684555903,0.007130004742180551,8
0.9217836380004882,0.06671243760952468,0.002765178680419922,0.0002103702109449492,0.7,100,9,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.99170251371022,0.9774864476158867,0.9888315679710225,0.994437154884916,0.9888181993445151,0.988255176705312,0.005774352504365947,9
0.8722386360168457,0.03411260035480311,0.002608776092529297,0.00019000222642349057,0.7,100,9,0.1,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.8}",0.99170251371022,0.9774864476158867,0.9860123036739183,0.994437154884916,0.9915973922941603,0.9882471624358203,0.006037666373271385,10
0.6415307521820068,0.01760307545066234,0.002588319778442383,7.716595489133858e-05,0.7,200,6,0.2,1.0,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.9944785109615802,0.9802609243901257,0.9860123036739183,0.991639792124561,0.9888181993445151,0.98824194609894,0.004887538840005363,11
0.8307844638824463,0.0076692978821675875,0.0034160614013671875,0.0008513380701823376,0.8,200,6,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9944785109615802,0.9802609243901257,0.9860123036739183,0.991639792124561,0.9888181993445151,0.98824194609894,0.004887538840005363,11
