mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.14541616439819335,0.0017209504542528057,0.019622802734375,0.004274710822242992,100,10,2,sqrt,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9888743097698321,0.9719696969696969,0.9748221466130529,0.9861191637392995,0.9860495481565474,0.9815669730496858,0.00680901580877427,1
0.14481000900268554,0.003969253923256246,0.019590282440185548,0.004289602540485818,100,10,2,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9888743097698321,0.9719696969696969,0.9748221466130529,0.9861191637392995,0.9860495481565474,0.9815669730496858,0.00680901580877427,1
0.39057025909423826,0.006121720900877228,0.03855581283569336,0.0006074779522668201,300,5,2,sqrt,30,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9860663202076015,0.9775757575757575,0.9774864476158867,0.9804172251434855,0.9832272990167727,0.9809546099119008,0.0033174771476185408,3
0.27112717628479005,0.01506647751155309,0.030689477920532227,0.004184479538470848,200,10,2,sqrt,,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9888743097698321,0.9720789199275561,0.9720789199275561,0.9861191637392995,0.9832912642669008,0.9804885155262288,0.00708976362321306,4
0.14442834854125977,0.00476289268107117,0.026130104064941408,0.004389298325044351,100,2,4,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9860663202076015,0.9747227646932988,0.9775757575757575,0.9776631359420449,0.9860495481565474,0.9804155053150501,0.004726968327893059,5
0.2851116180419922,0.02818640028791511,0.028362369537353514,0.00040454566618143247,200,2,2,sqrt,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9860663202076015,0.9748221466130529,0.9746211885015901,0.9832473519565337,0.9804693674191665,0.9798452749395888,0.004542860794157871,6
0.20029997825622559,0.003368120015544936,0.03307504653930664,0.005256404382062236,200,5,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9860663202076015,0.9774864476158867,0.9802609243901257,0.9775757575757575,0.9746930125288288,0.9792164924636401,0.003851179430751056,7
0.14739837646484374,0.002430872089004384,0.02610630989074707,0.004067003253829371,100,10,4,sqrt,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9833114646547483,0.9719696969696969,0.9719696969696969,0.9861191637392995,0.9804693674191665,0.9787678779505218,0.005831143603018465,8
0.2892942428588867,0.0017784548958920204,0.03912816047668457,0.0005859306353363108,300,5,4,log2,10,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 10}",0.9860663202076015,0.9719696969696969,0.9747227646932988,0.9832473519565337,0.977721685689201,0.9787455639032665,0.005234561707084877,9
0.19861855506896972,0.005504663096452451,0.035289669036865236,0.00510127145790608,200,10,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9860663202076015,0.9719696969696969,0.9773951680088864,0.9776631359420449,0.9803939153530405,0.9786976472962541,0.0045870828949895835,10
0.2040635585784912,0.005885556128969567,0.033010339736938475,0.004853620858775284,200,2,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9860663202076015,0.9747227646932988,0.9774864476158867,0.9804172251434855,0.9746930125288288,0.9786771540378203,0.004255725192546605,11
0.11405119895935059,0.008421963288486626,0.020067596435546876,0.004704102503425331,100,5,2,log2,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9860663202076015,0.9718580595198585,0.9746211885015901,0.9776631359420449,0.9831619110816191,0.9786741230505427,0.005266724136817256,12
0.15067415237426757,0.0049881410860377635,0.019681739807128906,0.004344230877904817,100,5,1,sqrt,20,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 20}",0.9832473519565337,0.9774864476158867,0.971743960011108,0.9804172251434855,0.9803939153530405,0.9786577800160108,0.0039076056687974035,13
0.3849782943725586,0.008778229005596317,0.038660192489624025,0.0004649740721103547,300,2,4,sqrt,30,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9860663202076015,0.9719696969696969,0.9719696969696969,0.9804928482906422,0.9804693674191665,0.9781935859713607,0.005475752393517915,14
0.26752023696899413,0.0011569613709806693,0.03201570510864258,0.005473021660010413,200,2,4,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9860663202076015,0.9692270680826203,0.9747227646932988,0.9775757575757575,0.9832272990167727,0.9781638419152102,0.006002341928837642,15
0.14619035720825196,0.002759232236723883,0.021524953842163085,0.005224040001243736,100,5,2,sqrt,10,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9832473519565337,0.9747227646932988,0.9774864476158867,0.9749193763736828,0.9803939153530405,0.9781539711984883,0.0032754006428888285,16
0.15115718841552733,0.005619240522926808,0.024160051345825197,0.005223785718892588,100,2,2,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9832473519565337,0.9747227646932988,0.9746211885015901,0.9804928482906422,0.9776363986890303,0.9781441104262191,0.003344667409228773,17
0.2654071807861328,0.004434963437358147,0.030300378799438477,0.004446214942475489,200,5,2,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9860663202076015,0.9747227646932988,0.9689814526130545,0.9775757575757575,0.9832272990167727,0.978114718821297,0.006075834502734812,18
0.29448614120483396,0.0030902257784958128,0.03900046348571777,0.0007409907889517736,300,2,2,log2,20,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9860663202076015,0.9718580595198585,0.9774864476158867,0.9804172251434855,0.9746930125288288,0.9781042130031322,0.004894436277714998,19
0.19933180809020995,0.005386082001053734,0.030937385559082032,0.003681863682301854,200,2,1,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9888315679710225,0.9774864476158867,0.9802609243901257,0.9747227646932988,0.9689453518854607,0.9780494113111589,0.0065637351592708225,20
