mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6464873790740967,0.007734980845032862,0.0028992176055908205,0.0002276720119982108,0.8,100,3,0.1,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9840053518214438,0.9759472115793955,0.9797299762817004,0.9855318372559753,0.9835633809686387,0.9817555515814307,0.0034764910637913727,21
0.6425303936004638,0.0020171707877909718,0.002607917785644531,5.4779977511726076e-05,0.7,100,3,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9832755579882017,0.9757039469683148,0.9794563035942345,0.9846986559630239,0.984051114471053,0.9814371157969655,0.003395389368357062,22
10.914459800720214,0.14575541887522286,0.003188467025756836,0.0002031608123212528,0.7,200,9,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9738733807699326,0.9743173386851548,0.9767864744876239,0.9798820166636258,0.9783812125054869,0.9766480846223649,0.0023070569370555126,23
11.876721906661988,0.1210052559630882,0.0032895565032958984,0.00013948204967565065,0.8,200,9,0.01,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9752295809767074,0.9739889314601957,0.9758012528127472,0.9804536884996655,0.9777227722772278,0.9766392452053088,0.0022555511963318012,24
4.895957326889038,0.10160800587199399,0.0030081748962402345,0.0002652440456646958,0.7,200,6,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9724259563340023,0.9732287295505686,0.9752721522836466,0.9791704676762147,0.9773081988001755,0.9754811009289215,0.002506011112721709,25
5.783302736282349,0.13305999494478615,0.0029929637908935546,0.0001780651691681352,0.7,100,9,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9679438058748403,0.9717813051146384,0.9748586024448094,0.9772547588639542,0.9755767448666048,0.9734830434329694,0.003288788579706938,26
5.825813245773316,0.1477380881984548,0.002864170074462891,0.00013262618459164872,0.7,100,9,0.01,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.9676153986498814,0.9704068600620325,0.973697013926899,0.9761843945751991,0.9752719114275958,0.9726351157283215,0.003188742151340515,27
0.7352517604827881,0.008469087281903605,0.002778434753417969,9.659673421252291e-05,0.8,100,3,0.01,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.9414887794198139,0.942540898862738,0.9487623912911269,0.9579030590524844,0.9554272545481148,0.9492244766348555,0.0066108546001924775,28
0.769348430633545,0.008278842478793774,0.0029170036315917967,0.0002550848567235337,0.8,100,3,0.01,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 1.0}",0.9397616006811409,0.9403393541324576,0.9483427598370127,0.9561029009304871,0.9557503779934643,0.9480593987149126,0.007104673451256426,29
0.69456467628479,0.007007549425689385,0.002620029449462891,4.784803687702267e-05,1.0,100,3,0.01,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.9398376208721037,0.9391564799610778,0.9466216627136167,0.9562944718117131,0.9533025654782228,0.9470425601673469,0.006914681503898213,30
