mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.15331430435180665,0.004483604844457174,0.023702001571655272,0.005147369768762869,100,10,4,sqrt,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9804928482906422,0.9633417167245191,0.9887878787878788,0.9860663202076015,0.9574800840623625,0.9752337696146007,0.012532599163622109,11
0.2808497905731201,0.01030746062143909,0.027349472045898438,0.00026611931068366184,200,10,4,sqrt,,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9804928482906422,0.9631917631917633,0.9887878787878788,0.9832473519565337,0.9603957636566332,0.9752231211766901,0.01132046870498801,12
0.20268397331237792,0.004974439683401674,0.03054366111755371,0.004229503614718368,200,10,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9719696969696969,0.9660927520133297,0.991607382204351,0.9831818181818182,0.9631494061873809,0.9752002111113154,0.010691166885419438,13
0.10929632186889648,0.004206781878972502,0.024049997329711914,0.0054810169869388865,100,10,4,log2,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9804928482906422,0.9631917631917633,0.985957091496277,0.9831818181818182,0.9631494061873809,0.9751945854695764,0.009968481307284064,14
0.1081118106842041,0.002636416517640597,0.017408990859985353,0.0004826290424984341,100,10,4,log2,20,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9804928482906422,0.9631917631917633,0.985957091496277,0.9831818181818182,0.9631494061873809,0.9751945854695764,0.009968481307284064,14
0.2865098476409912,0.007423016671084113,0.027550935745239258,0.0007942678991783303,200,5,2,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9776631359420449,0.9604415440155512,0.9887878787878788,0.9860123036739183,0.962996459494514,0.9751802643827814,0.011613267204375562,16
0.2802911281585693,0.008170439345025293,0.027828025817871093,0.00041929708034129656,200,2,4,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9776631359420449,0.9604415440155512,0.991607382204351,0.9832473519565337,0.9603957636566332,0.9746710355550228,0.012454778382740497,17
0.203987979888916,0.001593964406843596,0.028715229034423827,0.0004301755601173876,200,10,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9720789199275561,0.9631917631917633,0.991607382204351,0.9860123036739183,0.9603957636566332,0.9746572265308444,0.012310478399429866,18
0.15703678131103516,0.0021760964082231556,0.021220970153808593,0.005191720318346437,100,2,4,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9833114646547483,0.9604415440155512,0.9887878787878788,0.9860663202076015,0.9545518148490191,0.9746318045029598,0.014220046175123801,19
0.1207951545715332,0.006432679146044918,0.022356033325195312,0.005336715411821809,100,5,2,log2,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9748221466130529,0.9660927520133297,0.9887878787878788,0.9831818181818182,0.9602328379928917,0.9746234867177941,0.010524055408811323,20
0.1587296962738037,0.0057293112259940914,0.02347903251647949,0.005602009110317242,100,5,2,sqrt,10,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9748221466130529,0.9604415440155512,0.9887878787878788,0.9860123036739183,0.9603957636566332,0.9740919273494069,0.012103862570546286,21
0.2956534862518311,0.005083540531389766,0.038293313980102536,0.00038358297915555984,300,10,4,log2,20,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9748221466130529,0.9604415440155512,0.991607382204351,0.9860123036739183,0.9574800840623625,0.9740726921138473,0.013503364049374135,22
0.10960259437561035,0.00465612103605277,0.01736140251159668,0.0008434754956100121,100,2,4,log2,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': None}",0.9748221466130529,0.9631917631917633,0.9887878787878788,0.9831818181818182,0.9602328379928917,0.9740432889534809,0.0110454192513253,23
0.20037970542907715,0.005073490627857149,0.03481040000915527,0.005226356118383599,200,5,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9719696969696969,0.9631917631917633,0.9887878787878788,0.9831818181818182,0.962996459494514,0.9740255233251343,0.01044032474515985,24
0.11423373222351074,0.00538087516667509,0.019964265823364257,0.004635431042709245,100,5,1,log2,20,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9748221466130529,0.9660927520133297,0.985957091496277,0.9831818181818182,0.9600663219424461,0.9740240260493849,0.00984502733268603,25
0.11297545433044434,0.0036110128587356176,0.019309520721435547,0.004439839908601531,100,5,1,log2,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': None}",0.9748221466130529,0.9660927520133297,0.985957091496277,0.9831818181818182,0.9600663219424461,0.9740240260493849,0.00984502733268603,25
0.300710391998291,0.002611178487932954,0.038515758514404294,0.0005010803158469648,300,2,2,log2,20,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9719696969696969,0.9631917631917633,0.991607382204351,0.9860123036739183,0.9573036071090546,0.9740169506297569,0.0130692276733698,27
0.20320515632629393,0.0031720287596511704,0.03021664619445801,0.004092647821017161,200,2,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9719696969696969,0.9631917631917633,0.991607382204351,0.9860123036739183,0.9545518148490191,0.9734665921777497,0.013799019871606494,28
0.20293149948120118,0.002195738773738402,0.03074498176574707,0.003688074796255799,200,2,1,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9719696969696969,0.9631917631917633,0.9887878787878788,0.9831818181818182,0.9600663219424461,0.9734394958147208,0.01110408768850213,29
0.29523406028747556,0.00351698934014455,0.038536691665649415,0.00038731271283134767,300,5,4,log2,10,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 10}",0.9719696969696969,0.9604415440155512,0.991607382204351,0.9804172251434855,0.9602328379928917,0.9729337372651952,0.012025013216967133,30
