mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8593379974365234,0.032438039796100306,0.0026468753814697264,0.0001512771727428169,0.8,200,6,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9722563892305589,0.9776363986890303,0.9830950728660652,0.9717919429431103,0.9830751657658661,0.9775709938989262,0.004948900623239801,1
0.7027466773986817,0.01973946059160493,0.002588987350463867,0.00011898926457043232,0.8,100,6,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9722563892305589,0.9776363986890303,0.9802379511998387,0.9717919429431103,0.9802934777319774,0.9764432319589031,0.00373663150489338,2
0.8819386959075928,0.012148449361495202,0.0028539657592773437,0.00021918200566632744,0.7,200,6,0.2,1.0,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.9749840826470044,0.9720454983612878,0.9745916515426498,0.9774335543544882,0.9773426573426574,0.9752794888496176,0.0019957826481835,3
0.8028855323791504,0.011809898503618995,0.0025913238525390623,0.00012055697632373415,1.0,200,3,0.1,1.0,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.9695384384527763,0.9776363986890303,0.9774600971547536,0.9746630427982567,0.9745618993781797,0.9747719752945994,0.0029283724685135347,4
0.7213986396789551,0.017915950127576546,0.0026842594146728516,0.0001839139098536694,0.7,200,3,0.1,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.8}",0.9694249899018943,0.9776363986890303,0.9774600971547536,0.9717919429431103,0.9773426573426574,0.9747312172062891,0.0034496917603379826,5
0.9367879867553711,0.008051221037126539,0.002588796615600586,9.103249719131152e-05,0.7,200,9,0.2,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.7}",0.9721521071115014,0.9721521071115014,0.9745916515426498,0.9746630427982567,0.9745618993781797,0.9736241615884177,0.0012023769715079557,6
0.5463038921356201,0.0037526489196139257,0.0025650978088378905,0.00010898847363285666,0.8,200,3,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9695384384527763,0.9690692375352352,0.9802379511998387,0.9746630427982567,0.9744585134784771,0.9735934366929169,0.004073165276393787,7
0.40215473175048827,0.00487536535655568,0.0024995326995849608,6.097596994332962e-05,0.7,100,3,0.2,1.0,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.9721521071115014,0.9747921768824808,0.9803167875224224,0.9689089881288864,0.9716783216783217,0.9735696762647226,0.0038555610865187062,8
1.3634639263153077,0.03335392361651553,0.0026655673980712892,0.00015279989118364146,1.0,200,6,0.1,0.7,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9694249899018943,0.9747921768824808,0.9744880504374175,0.9717919429431103,0.9773426573426574,0.9735679635015121,0.0027170591173966826,9
0.7593917846679688,0.010509084670534857,0.00257258415222168,0.00015542151496341432,1.0,100,6,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9722563892305589,0.9776363986890303,0.9688187283123992,0.9745618993781797,0.9744585134784771,0.973546385817729,0.002919119272348519,10
0.8998069286346435,0.019496094927226967,0.0026153087615966796,0.00014802430948885795,1.0,200,6,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9694249899018943,0.9776363986890303,0.971711259754738,0.9716783216783217,0.9744585134784771,0.9729818967004922,0.0028217086288483415,11
0.40709772109985354,0.0071381967044852395,0.0025929927825927733,0.00011579226312921844,0.8,100,3,0.1,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9610129499561018,0.9748891866817855,0.9774600971547536,0.9719030969030968,0.9745618993781797,0.9719654460147835,0.005752253089586971,12
1.1902665615081787,0.043403569518236935,0.0027067184448242186,3.810952255635221e-05,0.7,100,9,0.1,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.8}",0.9722563892305589,0.9721521071115014,0.971594884280637,0.9690326078645359,0.9745618993781797,0.9719195775730827,0.0017657517624380871,13
1.1137141704559326,0.03085515320097342,0.0026023387908935547,0.0001423574955198442,0.8,100,6,0.1,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.9693090059444044,0.9776363986890303,0.9686893118799733,0.9662837162837163,0.9774335543544882,0.9718703974303224,0.004734691612659297,14
1.0201850414276123,0.022647955707462655,0.002751016616821289,0.0002442103990300015,0.7,100,6,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9695384384527763,0.9693090059444044,0.9773690078037904,0.966013986013986,0.9745618993781797,0.9713584675186274,0.004061153808871949,15
0.9647091388702392,0.019391360185594352,0.002605438232421875,5.9819406795708844e-05,0.7,200,9,0.2,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9722563892305589,0.9720454983612878,0.9688187283123992,0.9719030969030968,0.9716783216783217,0.9713404068971329,0.0012748213157015103,16
1.1686211585998536,0.032867079342702964,0.002558135986328125,0.0001624120660706124,0.7,100,9,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9637288252070233,0.9748891866817855,0.9744880504374175,0.9690326078645359,0.9745618993781797,0.9713401139137885,0.004385011365845391,17
1.2103435039520263,0.0349139884919571,0.0025762081146240234,0.00011881099921708723,0.8,100,9,0.1,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9665825285338016,0.9776363986890303,0.971594884280637,0.9661503315317324,0.9745618993781797,0.9713052084826762,0.004464311354838247,18
0.40900578498840334,0.004582814059431212,0.0025943756103515626,0.00016769574433971184,0.7,100,3,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9694249899018943,0.9776363986890303,0.9686893118799733,0.9690326078645359,0.9716783216783217,0.9712923260027511,0.0033396168526187322,19
0.9668495178222656,0.05227753982128063,0.0027259349822998046,0.00024443477367324653,1.0,100,9,0.2,1.0,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.9611589449227826,0.9776363986890303,0.971711259754738,0.9717919429431103,0.9717919429431103,0.9708180978505544,0.0053382197092610995,20
1.7319668292999268,0.04802909029047637,0.002702951431274414,9.73092513621964e-05,1.0,200,9,0.1,1.0,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.9581486444696423,0.9747921768824808,0.971594884280637,0.9746630427982567,0.9716783216783217,0.9701754140218677,0.006170415293114468,21
0.9081234455108642,0.011867514509777558,0.0026287555694580076,0.0001639079717453075,1.0,100,9,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9581486444696423,0.9719365184693651,0.9773690078037904,0.9661503315317324,0.9716783216783217,0.9690565647905706,0.006506817481703284,22
2.8610753059387206,0.048964875107136256,0.00267939567565918,0.00011194826517367129,0.7,200,6,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9523852230002414,0.9720454983612878,0.9600663219424461,0.9576031656302996,0.9629541024901316,0.9610108622848813,0.006518367615452381,23
3.9827404499053953,0.07114011410130586,0.0027150630950927733,4.91025132959557e-05,0.8,200,9,0.01,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9494857332448573,0.9719365184693651,0.9598961420145062,0.9550449550449551,0.9686534713378037,0.9610033640222977,0.00833597510724984,24
3.6617369174957277,0.07638359789009212,0.002728557586669922,0.00011069901718488033,0.7,200,9,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9523852230002414,0.9720454983612878,0.9598961420145062,0.9576031656302996,0.9600208709386282,0.9603901799889926,0.0064509486818885185,25
