mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5069041728973389,0.0058905901030279284,0.03931722640991211,0.00027573644568533397,200,10,4,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.98584808125038,0.9823380582228319,0.981082036775106,0.9854228649465931,0.9892698629468858,0.9847921808283594,0.0028757681398763474,11
0.38263936042785646,0.10193944295521368,0.02772674560546875,0.004857653315749458,100,10,2,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9861825700906162,0.9815637860082305,0.9826062039701506,0.9842644978783592,0.9891052528898211,0.9847444621674356,0.0026834256013513386,12
0.47825284004211427,0.1047134720768167,0.03660602569580078,0.009590743672784983,100,10,2,sqrt,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9861825700906162,0.9815637860082305,0.9826062039701506,0.9842644978783592,0.9891052528898211,0.9847444621674356,0.0026834256013513386,12
0.29224452972412107,0.0034976510035823263,0.026538515090942384,0.0039256013899530975,100,2,4,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9859332238642583,0.9806310013717421,0.9819599570794517,0.9839230844266692,0.9892576696093254,0.9843409872702894,0.0030435809671493304,14
0.2838266849517822,0.002814344487578821,0.028273534774780274,0.000512345614658832,100,10,4,sqrt,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30}",0.9849054308824423,0.9810028959000152,0.9815514802711799,0.9838682144076477,0.9875323123445349,0.983772066761164,0.002367805611376107,15
0.3295408248901367,0.010573971003363906,0.03971738815307617,0.0004532632386709403,200,5,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9826004986924528,0.97973479652492,0.9776069355704045,0.9813320001950934,0.985380188265132,0.9813308838496004,0.0026238930953525383,16
0.32650036811828614,0.009521208655825312,0.03982424736022949,0.001013120650097836,200,2,1,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9825670498084291,0.9788142051516537,0.9764485685021703,0.9819538604106717,0.9864958786519046,0.981255912504966,0.003427417356818646,17
0.3225290298461914,0.015999100651422977,0.0392096996307373,0.0009577217474615119,200,2,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9823329076202639,0.9775887821978356,0.9752780080963761,0.9808808467053601,0.9850021948007609,0.9802165478841193,0.0034385175760658806,18
0.1809450626373291,0.0044900240106843506,0.02890162467956543,0.00025902948754085695,100,5,1,log2,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': None}",0.9805266678829897,0.9792165828379821,0.9751438813832122,0.9798322196751694,0.9856850217041409,0.9800808746966988,0.0033701017183507243,19
0.3155095100402832,0.010210433934126684,0.03653063774108887,0.004026366410986971,200,10,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9823146627744329,0.9768876695625668,0.9769180119982441,0.9803138565088035,0.9838926010827683,0.9800653603853631,0.0028203689032429515,20
0.23231749534606932,0.09825510902382671,0.028308868408203125,0.0055380117180315715,100,5,1,log2,20,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9804962598066047,0.9793842402072855,0.9746073745305566,0.9797407696434669,0.9858252450860849,0.9800107778547996,0.0035694801652789614,21
0.447540283203125,0.012216088662842822,0.04981908798217773,0.0007121387370332796,300,2,2,log2,20,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9819619290883658,0.977637555250724,0.9748817246256645,0.9802041164707603,0.9845815246549284,0.9798533700180887,0.0033630814348767366,22
0.17672643661499024,0.010302349326610562,0.029310274124145507,0.0005420644546563246,100,5,2,log2,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9818524600133796,0.9778570339887213,0.9731502706920938,0.9788018826513193,0.9859654684680291,0.9795254231627087,0.0042623675667414485,23
0.3019808292388916,0.006456218074863513,0.03915305137634277,0.00046373514147646705,200,2,4,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9814753998662045,0.9767596402987349,0.9742354777349657,0.9805516265912305,0.984154757840316,0.9794353804662904,0.00351791930610818,24
0.3222957134246826,0.0069453193670376105,0.039327812194824216,0.00032536508903052735,200,10,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9827647023049322,0.9755159274500839,0.9745342145051944,0.9809601033995025,0.9831488074915866,0.9793847510302598,0.0036488197331743587,25
0.43883705139160156,0.00875095750642542,0.047797203063964844,0.004573322217432382,300,10,4,log2,20,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9816091954022989,0.9760463344002439,0.9737599375701117,0.9796371262742037,0.9843864312539627,0.9790878049801641,0.0038045057067095087,26
0.16842312812805177,0.009038125978526027,0.02688632011413574,0.004898436123211682,100,10,4,log2,30,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9812625433315089,0.9752598689224203,0.9733209774179389,0.9790640394088669,0.9842705945471394,0.9786356047255749,0.003961775577644428,27
0.1717541217803955,0.004439554955144774,0.028934717178344727,0.0002350158582583847,100,10,4,log2,20,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9810861764884754,0.9752598689224203,0.9733209774179389,0.9790640394088669,0.9842705945471394,0.9786003313569681,0.003938949177413029,28
0.16703462600708008,0.006639470209227557,0.028421878814697266,0.0004894553769768065,100,2,4,log2,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': None}",0.9782764702304931,0.97608291418991,0.9743269277666683,0.978588499244013,0.9846546846802906,0.978385899222275,0.003496560650937026,29
0.43304619789123533,0.008197100590241525,0.04977197647094726,0.000542954025912061,300,5,4,log2,10,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 10}",0.9806908714954692,0.974302697759488,0.9734490074623225,0.9802467931522216,0.9825025606008877,0.9782383860940778,0.0036512835585614974,30
