mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__class_weight,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.808132553100586,0.09088441561577774,0.001705026626586914,3.7882183907649005e-05,saga,l2,1000,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",1.0,0.9860663202076015,1.0,0.9916714982435797,0.9972099096313095,0.9949895456164981,0.005399494655678142,11
0.09372305870056152,0.005599588840756822,0.0019520282745361327,6.499145279492035e-05,liblinear,l2,500,,5.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 5.0}",1.0,0.9860123036739183,1.0,0.9916714982435797,0.9972099096313095,0.9949787423097616,0.00541736191008018,12
3.0681481838226317,0.11325296303762472,0.001738595962524414,3.9216892223186675e-05,saga,l1,500,,50.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 50.0}",1.0,0.9887878787878788,0.9972132640415203,0.9916714982435797,0.9972099096313095,0.9949765101408576,0.004109716616147843,13
1.8907436370849608,0.03493134489732149,0.0017601490020751954,3.997209601409611e-05,saga,l2,500,,100.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 100.0}",1.0,0.9887878787878788,0.9972132640415203,0.9916714982435797,0.9972099096313095,0.9949765101408576,0.004109716616147843,13
13.613166093826294,1.5927974381789642,0.0018458843231201171,0.00010145828609064289,saga,l1,3000,,100.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 100.0}",1.0,0.9887878787878788,0.9972132640415203,0.9916714982435797,0.9972099096313095,0.9949765101408576,0.004109716616147843,13
3.4871742725372314,0.3671627152073166,0.0017549991607666016,4.756435714545251e-05,saga,l2,1000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",1.0,0.9833114646547483,0.9972132640415203,0.9944580610021787,0.9972099096313095,0.9944385398659513,0.005833037069657113,16
1.9155602931976319,0.03743751908223137,0.001765871047973633,2.9428464068800955e-05,saga,l2,500,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",1.0,0.9860663202076015,0.9972132640415203,0.9916714982435797,0.9972099096313095,0.9944321984248022,0.004981160582186798,17
0.09233160018920898,0.005059687636632431,0.0020155906677246094,3.364355649636277e-05,liblinear,l2,1000,,1.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 1.0}",1.0,0.9860123036739183,0.9972132640415203,0.9916714982435797,0.9972099096313095,0.9944213951180656,0.004999318542389642,18
0.07530751228332519,0.0060151944444011805,0.00205378532409668,8.572564054496815e-05,liblinear,l2,1000,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",1.0,0.9833114646547483,0.9972132640415203,0.99170251371022,0.9972099096313095,0.9938874304075597,0.005934449547420764,19
5.0583741664886475,0.15624832545557543,0.0017587661743164063,2.7100715931432544e-05,saga,l1,1000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.99722383274786,0.9860663202076015,0.9972132640415203,0.994437154884916,0.9915973922941603,0.9933075928352115,0.004176791309302594,20
0.032237577438354495,0.0049027361888574015,0.0022659778594970705,0.00010193518247589898,liblinear,l1,500,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9944580610021787,0.9888743097698321,0.994437154884916,0.994437154884916,0.9915973922941603,0.9927608145672007,0.0022342493194814463,21
0.02940711975097656,0.0013812777991330457,0.002283334732055664,5.086245636115564e-05,liblinear,l1,3000,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9944580610021787,0.9888743097698321,0.994437154884916,0.994437154884916,0.9915973922941603,0.9927608145672007,0.0022342493194814463,21
11.343510341644286,1.1749981949473884,0.0017355918884277345,1.9795118017123525e-05,saga,l1,3000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.99722383274786,0.9860663202076015,0.9972132640415203,0.991639792124561,0.9915973922941603,0.9927481202831405,0.00417536894923164,23
0.05331645011901855,0.004892331862744101,0.001957416534423828,0.00010849297629376902,liblinear,l2,1000,,0.01,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 0.01}",0.99722383274786,0.9833114646547483,0.9944157839855112,0.99170251371022,0.9944090996722575,0.9922125389541193,0.004780825923966336,24
0.4805938720703125,0.05775025775672204,0.0017420291900634766,3.29223513116981e-05,saga,l2,500,balanced,0.001,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.991639792124561,0.9776631359420449,0.991607382204351,0.9860663202076015,0.9831619110816191,0.9860277083120355,0.005306761744049738,25
0.037246179580688474,0.000933965525444156,0.0020141124725341795,7.7562133397629e-05,liblinear,l2,1000,balanced,0.001,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.9861708561836999,0.9723925548079011,0.9833114646547483,0.9889161220043573,0.9805431753921146,0.9822668346085642,0.005674822674597047,26
3.813389015197754,0.392608696743014,0.0018571376800537109,0.00019459259968949316,saga,l1,3000,balanced,0.01,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.01}",0.9861191637392995,0.9691056012918096,0.9636319895521875,0.983114835711915,0.9803939153530405,0.9764731011296505,0.008622136008093298,27
0.02606806755065918,0.0009754439183807655,0.0023244380950927734,2.539649208419932e-05,liblinear,l1,500,,0.01,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 0.01}",0.9832473519565337,0.9663636363636363,0.9747227646932988,0.9689814526130545,0.9718251214434421,0.973028065413993,0.005823102042899041,28
0.028655242919921876,0.01178458949160971,0.0016856193542480469,8.364286479918918e-05,saga,l1,3000,,0.001,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 0.001}",0.4005891016200295,0.40147058823529413,0.40147058823529413,0.40147058823529413,0.40117994100294985,0.40123616146577235,0.00034255362068383663,29
0.02056431770324707,0.0011697424593997156,0.0024001598358154297,0.0001738448488025917,liblinear,l1,1000,balanced,0.001,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.4005891016200295,0.40147058823529413,0.40147058823529413,0.40147058823529413,0.40117994100294985,0.40123616146577235,0.00034255362068383663,29
