mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__class_weight,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.038039350509643556,0.007907727061312578,0.002413225173950195,6.924397979960878e-05,liblinear,l1,1000,,1.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 1.0}",0.9972341712367401,0.991639792124561,0.994437154884916,0.9860123036739183,0.9972099096313095,0.993306666310289,0.004193442585982967,1
0.0375638484954834,0.0007737099749439492,0.002421665191650391,5.1450353732430395e-05,liblinear,l1,1000,balanced,10.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 10.0}",0.9944580610021787,0.991639792124561,0.991639792124561,0.9860663202076015,0.9972099096313095,0.9922027750180422,0.003699937540632473,2
5.716431665420532,0.3522397952882421,0.0023055076599121094,5.4485192312424914e-05,saga,l2,1000,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9944580610021787,0.9888315679710225,0.9944157839855112,0.9888743097698321,0.9944090996722575,0.9921977644801604,0.002731123738504268,3
12.49690203666687,4.198010751550691,0.0017638683319091796,7.949683463543647e-05,saga,l1,3000,,100.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 100.0}",0.9944580610021787,0.9888315679710225,0.991607382204351,0.9888743097698321,0.9972099096313095,0.9921962461157386,0.003254403454945575,4
0.04224472045898438,0.005817362060868146,0.0023757457733154298,6.602061440135344e-05,liblinear,l1,1000,balanced,5.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9944580610021787,0.991639792124561,0.991639792124561,0.9833114646547483,0.9972099096313095,0.9916518039074717,0.004654657141730817,5
0.06396040916442872,0.006761863517999783,0.002078390121459961,2.0685391581248847e-05,liblinear,l2,1000,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9944580610021787,0.9860663202076015,0.9944157839855112,0.9888743097698321,0.9944090996722575,0.9916447149274761,0.0035221923645891106,6
2.658626890182495,0.22018641681642695,0.0021636962890625,0.0002659849386577508,saga,l2,500,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9944580610021787,0.9860663202076015,0.9944157839855112,0.9888743097698321,0.9944090996722575,0.9916447149274761,0.0035221923645891106,6
5.3296905040740965,0.05870305621346044,0.001729869842529297,3.6398826553793616e-05,saga,l1,1000,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9944580610021787,0.9860663202076015,0.9944157839855112,0.9860663202076015,0.9972099096313095,0.9916432790068404,0.004664806468528529,8
8.424803209304809,2.21528629496328,0.0017510414123535155,2.543540762714753e-05,saga,l2,3000,balanced,10.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 10.0}",0.9944580610021787,0.9860663202076015,0.991607382204351,0.9888743097698321,0.9972099096313095,0.9916431965630546,0.003941606850534637,9
4.671459102630616,0.7209322908057496,0.002496194839477539,0.0002751142718775455,saga,l2,1000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9944580610021787,0.9832473519565337,0.9944157839855112,0.991639792124561,0.9944090996722575,0.9916340177482084,0.004330143642632347,10
