mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.39107670783996584,0.0077778563310250395,0.002727031707763672,0.000146678008682119,0.7,100,3,0.1,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9889161220043573,0.9776631359420449,0.9944157839855112,0.9833114646547483,0.9774600971547536,0.984353320748283,0.006564036716451974,11
0.8236818790435791,0.01666007101606253,0.002590370178222656,8.83698262426008e-05,0.8,100,9,0.1,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9861191637392995,0.9776631359420449,0.9944157839855112,0.9833114646547483,0.9774600971547536,0.9837939290952715,0.006263662524974384,12
1.012872838973999,0.247038878379414,0.0031957626342773438,0.0009597311445390148,0.7,100,9,0.1,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.8}",0.9889161220043573,0.9776631359420449,0.991607382204351,0.9833114646547483,0.9774600971547536,0.9837916403920509,0.0057484555694482815,13
0.8352489948272706,0.015219328016905464,0.002530622482299805,1.9668246718469556e-05,0.8,100,6,0.1,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.9889161220043573,0.9776631359420449,0.991607382204351,0.9833114646547483,0.9745916515426498,0.9832179512696303,0.006451813174403374,14
1.2464749336242675,0.37762268355750606,0.002729988098144531,0.00012722553330447633,1.0,200,6,0.1,0.7,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.9833114646547483,0.9804172251434855,0.9944157839855112,0.9833114646547483,0.9745916515426498,0.9832095179962288,0.006444621094402958,15
0.537782621383667,0.015193408627396009,0.0025640487670898437,0.00010487172318413415,1.0,100,6,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9833114646547483,0.9804172251434855,0.9944157839855112,0.9833114646547483,0.9745916515426498,0.9832095179962288,0.006444621094402958,15
1.1714197635650634,0.049273766296655294,0.0027358531951904297,0.00019169114713648105,1.0,200,9,0.1,1.0,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.9889161220043573,0.9804172251434855,0.9887878787878788,0.9860663202076015,0.971711259754738,0.9831797611796121,0.00650918077679712,17
0.6123175621032715,0.016152618323363448,0.002691364288330078,0.00015650385392792872,1.0,100,9,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9889161220043573,0.980339928094788,0.9887878787878788,0.9833114646547483,0.9744880504374175,0.983168688795838,0.005440294826797823,18
1.3421879291534424,0.10780172560699923,0.0037747859954833985,0.0006680203635260194,0.8,200,6,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9861191637392995,0.9776631359420449,0.9887878787878788,0.9833114646547483,0.9774600971547536,0.9826683480557449,0.004515493549416661,19
0.8528842449188232,0.17023725248106183,0.0044384956359863285,0.0033317342935523086,1.0,200,6,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9833114646547483,0.9804172251434855,0.991607382204351,0.9833114646547483,0.9745916515426498,0.9826478376399965,0.005496035061291791,20
