mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3054533004760742,0.01163428784025623,0.02607698440551758,0.004444903714836204,100,2,4,sqrt,,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9675241744207261,0.9641245514808733,0.9634494921851243,0.9694581280788177,0.9712664000390185,0.967164549240912,0.003008595999278425,12
0.5735785484313964,0.023966304860603686,0.039724206924438475,0.0007300306284966056,200,5,2,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.964039408866995,0.9643069999391838,0.9654260171501551,0.9712339597397068,0.9699921962639613,0.9669997163920003,0.003012454957450632,13
0.6373703002929687,0.09383378846302333,0.04026241302490234,0.0006122662159076958,200,10,4,sqrt,10,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.964039408866995,0.9648847533905005,0.9645685093960955,0.9688378033205619,0.9691752426474174,0.9663011435243141,0.0022279458873533547,14
0.3025984764099121,0.009705804877722726,0.02705211639404297,0.004328613951571079,100,5,2,sqrt,10,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10}",0.9608587240771149,0.9620993735936265,0.9641427963267043,0.9707839202092076,0.9688033458518266,0.9653376320116959,0.003837910726809764,15
0.5472977161407471,0.09725591449218332,0.049916553497314456,0.0010562422614480203,300,2,2,log2,20,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9616614972936812,0.9604695006993856,0.9609925196132093,0.9694277200024326,0.9662549383017119,0.9637612351820841,0.0034996515962018846,16
0.34846925735473633,0.007360566820006579,0.04182853698730469,0.005235348703221131,200,2,1,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9606154594660341,0.96331569664903,0.957410448215046,0.9669160128930244,0.9688460225332879,0.9634207279512845,0.004138957923973163,17
0.33176708221435547,0.012174651015905003,0.03919401168823242,0.0006362098817594198,200,2,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.960907376999331,0.9600012163230554,0.9609925196132092,0.9691601289302438,0.9660110715505049,0.9634144626832688,0.003565293699199638,18
0.48729476928710935,0.07836002624214414,0.09007406234741211,0.09412665166134081,200,5,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9596971355592044,0.9627561880435442,0.9601410934744269,0.9665450343611264,0.966017168219285,0.9630313239315174,0.0028568293980547185,19
0.34067163467407224,0.010137449140807733,0.040010833740234376,0.0012039349936182392,200,10,1,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9583409353524297,0.9591437085689959,0.959824849480022,0.9655172413793103,0.9680961322733258,0.9621845734108166,0.003889522168925152,20
0.4249166965484619,0.14215481140980393,0.039450883865356445,0.0004621170335234263,200,10,2,log2,30,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 30}",0.9603600316243994,0.958091589126072,0.9571671836039651,0.9662105455208904,0.9673340486758035,0.9618326797102261,0.0041800017849918086,21
0.38527555465698243,0.05339270480604676,0.06562809944152832,0.04641130734795024,200,2,4,log2,20,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 20}",0.9585051389649091,0.9585902815787873,0.9591741166453811,0.9659003831417625,0.9657428181241771,0.9615825476910034,0.0034691841724603374,22
